@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
16179,'2018/08/17 15:04:03:389',32625,0.533691,0.086262,-0.108194,0.613037,1.677784,0.778467,0.163147,1.685023,0.357806,1.097394,-0.262151,0.428574,-0.133334,0.805833,-0.48888,-0.035076,1,1
16180,'2018/08/17 15:04:03:406',32627,0.53824,0.086262,-0.107164,0.615765,1.679963,0.778467,0.163375,1.685235,0.356829,1.097394,-0.262395,0.425625,-0.132599,0.805833,-0.488911,-0.03769,1,1
16181,'2018/08/17 15:04:03:422',32629,0.548538,0.086262,-0.105133,0.621597,1.684221,0.778467,0.164108,1.686128,0.355181,1.097394,-0.263285,0.420249,-0.130872,0.805833,-0.489381,-0.041996,1,1
16182,'2018/08/17 15:04:03:439',32631,0.558837,0.086262,-0.103102,0.627429,1.688479,0.778467,0.164842,1.687021,0.353532,1.097394,-0.264176,0.414874,-0.129144,0.805833,-0.48985,-0.046303,1,1
16183,'2018/08/17 15:04:03:455',32633,0.569135,0.086262,-0.101071,0.633261,1.692738,0.778467,0.165575,1.687913,0.351884,1.097394,-0.265066,0.409498,-0.127416,0.805833,-0.49032,-0.05061,1,1
16184,'2018/08/17 15:04:03:472',32635,0.579433,0.086262,-0.09904,0.639093,1.696996,0.778467,0.166308,1.688806,0.350235,1.097394,-0.265957,0.404122,-0.125689,0.805833,-0.49079,-0.054916,1,1
16185,'2018/08/17 15:04:03:489',32637,0.585182,0.086262,-0.098039,0.642197,1.699076,0.778467,0.166813,1.689486,0.349564,1.097394,-0.266603,0.401696,-0.124696,0.805833,-0.491229,-0.056609,1,1
16186,'2018/08/17 15:04:03:505',32639,0.590931,0.086262,-0.097038,0.645301,1.701156,0.778467,0.167318,1.690166,0.348893,1.097394,-0.267249,0.399269,-0.123702,0.805833,-0.491667,-0.058302,1,1
16187,'2018/08/17 15:04:03:522',32641,0.602405,0.086262,-0.09494,0.651425,1.703862,0.778467,0.168824,1.691154,0.347783,1.097394,-0.268205,0.395605,-0.120768,0.805833,-0.492442,-0.059726,1,1
16188,'2018/08/17 15:04:03:539',32643,0.613879,0.086262,-0.092842,0.65755,1.706567,0.778467,0.17033,1.692143,0.346673,1.097394,-0.26916,0.391942,-0.117833,0.805833,-0.493216,-0.06115,1,1
16189,'2018/08/17 15:04:03:554',32645,0.625352,0.086262,-0.090744,0.663674,1.709273,0.778467,0.171836,1.693131,0.345563,1.097394,-0.270115,0.388279,-0.114899,0.805833,-0.49399,-0.062574,1,1
16190,'2018/08/17 15:04:03:571',32647,0.641194,0.086262,-0.087307,0.671996,1.711978,0.778467,0.173404,1.694119,0.344017,1.097394,-0.270647,0.384213,-0.109664,0.805833,-0.494721,-0.062748,1,1
16191,'2018/08/17 15:04:03:588',32649,0.651286,0.086262,-0.08487,0.677215,1.712604,0.778467,0.174466,1.694428,0.343141,1.097394,-0.270533,0.382574,-0.105422,0.805833,-0.495014,-0.06123,1,1
16192,'2018/08/17 15:04:03:604',32651,0.661379,0.086262,-0.082434,0.682433,1.713229,0.778467,0.175528,1.694736,0.342265,1.097394,-0.270419,0.380935,-0.101181,0.805833,-0.495306,-0.059711,1,1
16193,'2018/08/17 15:04:03:620',32653,0.671471,0.086262,-0.079998,0.687651,1.713855,0.778467,0.17659,1.695044,0.341389,1.097394,-0.270305,0.379296,-0.096939,0.805833,-0.495599,-0.058192,1,1
16194,'2018/08/17 15:04:03:637',32655,0.681563,0.086262,-0.077562,0.692869,1.71448,0.778467,0.177652,1.695352,0.340514,1.097394,-0.270191,0.377657,-0.092698,0.805833,-0.495892,-0.056674,1,1
16195,'2018/08/17 15:04:03:654',32657,0.691656,0.086262,-0.075125,0.698088,1.715106,0.778467,0.178715,1.69566,0.339638,1.097394,-0.270078,0.376018,-0.088456,0.805833,-0.496184,-0.055155,1,1
16196,'2018/08/17 15:04:03:670',32659,0.70443,0.086262,-0.071084,0.704334,1.715731,0.778467,0.179606,1.695969,0.338111,1.097394,-0.268988,0.374118,-0.082685,0.805833,-0.496402,-0.052689,1,1
16197,'2018/08/17 15:04:03:693',32661,0.711478,0.086262,-0.068139,0.707561,1.715731,0.778467,0.179496,1.695969,0.337024,1.097394,-0.26759,0.373454,-0.078855,0.805833,-0.496285,-0.050493,1,1
16198,'2018/08/17 15:04:03:693',32661,0.718527,0.086262,-0.065194,0.710788,1.715731,0.778467,0.179386,1.695969,0.335936,1.097394,-0.266192,0.37279,-0.075025,0.805833,-0.496167,-0.048297,1,1
16199,'2018/08/17 15:04:03:720',32665,0.725576,0.086262,-0.062249,0.714014,1.715731,0.778467,0.179277,1.695969,0.334849,1.097394,-0.264793,0.372127,-0.071195,0.805833,-0.49605,-0.046101,1,1
16200,'2018/08/17 15:04:03:739',32669,0.728257,0.086262,-0.060643,0.715043,1.715731,0.778467,0.179106,1.695969,0.334198,1.097394,-0.263818,0.371865,-0.069665,0.805833,-0.495975,-0.045154,1,1
16201,'2018/08/17 15:04:03:753',32669,0.730938,0.086262,-0.059038,0.716071,1.715731,0.778467,0.178935,1.695969,0.333547,1.097394,-0.262842,0.371604,-0.068136,0.805833,-0.4959,-0.044207,1,1
16202,'2018/08/17 15:04:03:770',32671,0.733619,0.086262,-0.057432,0.7171,1.715731,0.778467,0.178764,1.695969,0.332896,1.097394,-0.261867,0.371343,-0.066606,0.805833,-0.495825,-0.04326,1,1
16203,'2018/08/17 15:04:03:789',32675,0.7363,0.086262,-0.055826,0.718128,1.715731,0.778467,0.178593,1.695969,0.332246,1.097394,-0.260892,0.371082,-0.065076,0.805833,-0.49575,-0.042313,1,1
16204,'2018/08/17 15:04:03:803',32675,0.738981,0.086262,-0.054221,0.719157,1.715731,0.778467,0.178422,1.695969,0.331595,1.097394,-0.259916,0.370821,-0.063547,0.805833,-0.495675,-0.041367,1,1
16205,'2018/08/17 15:04:03:820',32677,0.741662,0.086262,-0.052615,0.720185,1.715731,0.778467,0.178251,1.695969,0.330944,1.097394,-0.258941,0.37056,-0.062017,0.805833,-0.495601,-0.04042,1,1
16206,'2018/08/17 15:04:03:837',32679,0.741662,0.086262,-0.052615,0.720185,1.715731,0.778467,0.178251,1.695969,0.330944,1.097394,-0.258941,0.37056,-0.062017,0.805833,-0.495601,-0.04042,1,1
16207,'2018/08/17 15:04:03:853',32681,0.741662,0.086262,-0.052615,0.720185,1.715731,0.778467,0.178251,1.695969,0.330944,1.097394,-0.258941,0.37056,-0.062017,0.805833,-0.495601,-0.04042,1,1
16208,'2018/08/17 15:04:03:870',32683,0.743015,0.086262,-0.050591,0.720031,1.715731,0.778467,0.178618,1.696066,0.32995,1.097394,-0.258022,0.370069,-0.061364,0.805833,-0.496114,-0.039833,1,1
16209,'2018/08/17 15:04:03:886',32685,0.744368,0.086262,-0.048567,0.719877,1.715731,0.778467,0.178984,1.696163,0.328956,1.097394,-0.257103,0.369578,-0.060711,0.805833,-0.496627,-0.039246,1,1
16210,'2018/08/17 15:04:03:903',32687,0.745721,0.086262,-0.046542,0.719724,1.715731,0.778467,0.179351,1.696261,0.327962,1.097394,-0.256185,0.369088,-0.060058,0.805833,-0.497141,-0.038659,1,1
16211,'2018/08/17 15:04:03:935',32689,0.749452,0.086262,-0.038381,0.717522,1.715731,0.778467,0.180736,1.695966,0.323438,1.097394,-0.254107,0.366492,-0.05733,0.805833,-0.501275,-0.034217,1,1
16212,'2018/08/17 15:04:03:952',32691,0.751318,0.086262,-0.0343,0.716422,1.715731,0.778467,0.181429,1.695818,0.321176,1.097394,-0.253068,0.365195,-0.055966,0.805833,-0.503342,-0.031995,1,1
16213,'2018/08/17 15:04:03:968',32693,0.753183,0.086262,-0.030219,0.715321,1.715731,0.778467,0.182122,1.695671,0.318913,1.097394,-0.25203,0.363897,-0.054603,0.805833,-0.505409,-0.029774,1,1
16214,'2018/08/17 15:04:03:985',32695,0.755049,0.086262,-0.026139,0.714221,1.715731,0.778467,0.182814,1.695523,0.316651,1.097394,-0.250991,0.362599,-0.053239,0.805833,-0.507475,-0.027552,1,1
16215,'2018/08/17 15:04:04:002',32697,0.756915,0.086262,-0.022058,0.71312,1.715731,0.778467,0.183507,1.695376,0.314389,1.097394,-0.249952,0.361302,-0.051875,0.805833,-0.509542,-0.025331,1,1
16216,'2018/08/17 15:04:04:018',32699,0.758808,0.086262,-0.016923,0.710838,1.715731,0.778467,0.184805,1.694061,0.310447,1.097394,-0.249881,0.358598,-0.049029,0.805833,-0.51406,-0.020141,1,1
16217,'2018/08/17 15:04:04:035',32701,0.759348,0.086262,-0.013812,0.708709,1.715731,0.778467,0.185738,1.69265,0.307498,1.097394,-0.250728,0.356386,-0.046835,0.805833,-0.518065,-0.015539,1,1
16218,'2018/08/17 15:04:04:051',32703,0.759889,0.086262,-0.010701,0.706581,1.715731,0.778467,0.18667,1.691238,0.30455,1.097394,-0.251576,0.354173,-0.044642,0.805833,-0.52207,-0.010936,1,1
16219,'2018/08/17 15:04:04:068',32705,0.760429,0.086262,-0.00759,0.704453,1.715731,0.778467,0.187602,1.689827,0.301601,1.097394,-0.252423,0.35196,-0.042449,0.805833,-0.526074,-0.006334,1,1
16220,'2018/08/17 15:04:04:085',32707,0.760456,0.086262,-0.006535,0.703271,1.715731,0.778467,0.188208,1.68866,0.299921,1.097394,-0.25339,0.350555,-0.040967,0.805833,-0.528525,-0.003366,1,1
16221,'2018/08/17 15:04:04:101',32709,0.760484,0.086262,-0.00548,0.702089,1.715731,0.778467,0.188813,1.687493,0.298241,1.097394,-0.254357,0.349149,-0.039484,0.805833,-0.530976,-0.000398,1,1
16222,'2018/08/17 15:04:04:118',32711,0.760512,0.086262,-0.004425,0.700908,1.715731,0.778467,0.189419,1.686326,0.296561,1.097394,-0.255325,0.347744,-0.038002,0.805833,-0.533427,0.00257,1,1
16223,'2018/08/17 15:04:04:135',32713,0.760102,0.086262,-0.004525,0.698822,1.715731,0.778467,0.191304,1.681991,0.292607,1.097394,-0.258012,0.344218,-0.034642,0.805833,-0.538607,0.008929,1,1
16224,'2018/08/17 15:04:04:151',32715,0.759692,0.086262,-0.004625,0.696736,1.715731,0.778467,0.193188,1.677656,0.288652,1.097394,-0.260699,0.340693,-0.031281,0.805833,-0.543786,0.015289,1,1
16225,'2018/08/17 15:04:04:167',32717,0.759282,0.086262,-0.004724,0.694651,1.715731,0.778467,0.195073,1.673321,0.284698,1.097394,-0.263386,0.337167,-0.027921,0.805833,-0.548966,0.021648,1,1
16226,'2018/08/17 15:04:04:184',32719,0.758844,0.086262,-0.005879,0.693746,1.715731,0.778467,0.196352,1.670152,0.282423,1.097394,-0.265105,0.335047,-0.026042,0.805833,-0.551694,0.025039,1,1
16227,'2018/08/17 15:04:04:200',32721,0.758407,0.086262,-0.007033,0.692842,1.715731,0.778467,0.19763,1.666984,0.280149,1.097394,-0.266825,0.332927,-0.024164,0.805833,-0.554422,0.02843,1,1
16228,'2018/08/17 15:04:04:217',32723,0.756942,0.086262,-0.011722,0.691549,1.713655,0.778467,0.200526,1.656166,0.275293,1.097394,-0.270198,0.328494,-0.020863,0.805833,-0.559456,0.034727,1,1
16229,'2018/08/17 15:04:04:233',32725,0.755478,0.086262,-0.016412,0.690256,1.711579,0.778467,0.203422,1.645349,0.270436,1.097394,-0.273571,0.324062,-0.017563,0.805833,-0.564489,0.041024,1,1
16230,'2018/08/17 15:04:04:250',32727,0.754013,0.086262,-0.021101,0.688963,1.709503,0.778467,0.206318,1.634531,0.26558,1.097394,-0.276945,0.319629,-0.014262,0.805833,-0.569522,0.047321,1,1
16231,'2018/08/17 15:04:04:267',32729,0.752549,0.086262,-0.02579,0.68767,1.707427,0.778467,0.209214,1.623714,0.260723,1.097394,-0.280318,0.315197,-0.010961,0.805833,-0.574556,0.053617,1,1
16232,'2018/08/17 15:04:04:283',32731,0.751084,0.086262,-0.03048,0.686377,1.705351,0.778467,0.21211,1.612896,0.255867,1.097394,-0.283691,0.310764,-0.00766,0.805833,-0.579589,0.059914,1,1
16233,'2018/08/17 15:04:04:300',32733,0.748398,0.086262,-0.038862,0.685566,1.696111,0.778467,0.21469,1.591202,0.25103,1.097394,-0.286318,0.306526,-0.005338,0.805833,-0.583679,0.064853,1,1
16234,'2018/08/17 15:04:04:317',32735,0.745712,0.086262,-0.047245,0.684755,1.68687,0.778467,0.21727,1.569508,0.246193,1.097394,-0.288944,0.302287,-0.003015,0.805833,-0.587769,0.069791,1,1
16235,'2018/08/17 15:04:04:333',32737,0.743026,0.086262,-0.055627,0.683944,1.677629,0.778467,0.219851,1.547814,0.241356,1.097394,-0.291571,0.298048,-0.000692,0.805833,-0.591858,0.07473,1,1
16236,'2018/08/17 15:04:04:350',32739,0.74034,0.086262,-0.06401,0.683134,1.668389,0.778467,0.222431,1.526119,0.23652,1.097394,-0.294197,0.293809,0.001631,0.805833,-0.595948,0.079669,1,1
16237,'2018/08/17 15:04:04:367',32741,0.737653,0.086262,-0.072393,0.682323,1.659148,0.778467,0.225011,1.504425,0.231683,1.097394,-0.296824,0.28957,0.003954,0.805833,-0.600038,0.084607,1,1
16238,'2018/08/17 15:04:04:383',32743,0.735994,0.086262,-0.07724,0.681901,1.651983,0.778467,0.225975,1.49038,0.229428,1.097394,-0.297797,0.287644,0.004854,0.805833,-0.601823,0.086641,1,1
16239,'2018/08/17 15:04:04:400',32745,0.734335,0.086262,-0.082088,0.681479,1.644819,0.778467,0.226938,1.476334,0.227174,1.097394,-0.29877,0.285718,0.005754,0.805833,-0.603608,0.088674,1,1
16240,'2018/08/17 15:04:04:416',32747,0.732676,0.086262,-0.086935,0.681057,1.637654,0.778467,0.227901,1.462289,0.224919,1.097394,-0.299743,0.283791,0.006655,0.805833,-0.605392,0.090707,1,1
16241,'2018/08/17 15:04:04:433',32749,0.729035,0.086262,-0.096418,0.67984,1.621683,0.778467,0.226833,1.438287,0.221529,1.097394,-0.301167,0.280766,0.008364,0.805833,-0.608747,0.09493,1,1
16242,'2018/08/17 15:04:04:449',32751,0.725395,0.086262,-0.1059,0.678622,1.605711,0.778467,0.225765,1.414285,0.21814,1.097394,-0.302592,0.277741,0.010073,0.805833,-0.612103,0.099154,1,1
16243,'2018/08/17 15:04:04:466',32753,0.723413,0.086262,-0.110535,0.677827,1.596905,0.778467,0.223733,1.404329,0.217005,1.097394,-0.303044,0.276642,0.010883,0.805833,-0.613673,0.101345,1,1
16244,'2018/08/17 15:04:04:483',32755,0.721432,0.086262,-0.11517,0.677031,1.588098,0.778467,0.221702,1.394372,0.21587,1.097394,-0.303495,0.275543,0.011692,0.805833,-0.615243,0.103535,1,1
16245,'2018/08/17 15:04:04:499',32757,0.71945,0.086262,-0.119805,0.676235,1.579291,0.778467,0.21967,1.384415,0.214735,1.097394,-0.303947,0.274444,0.012501,0.805833,-0.616813,0.105726,1,1
16246,'2018/08/17 15:04:04:516',32759,0.715577,0.086262,-0.128068,0.674596,1.562219,0.778467,0.213418,1.369867,0.214007,1.097394,-0.304794,0.273259,0.014356,0.805833,-0.619675,0.111012,1,1
16247,'2018/08/17 15:04:04:532',32761,0.711703,0.086262,-0.13633,0.672956,1.545146,0.778467,0.207165,1.355319,0.21328,1.097394,-0.30564,0.272074,0.016211,0.805833,-0.622537,0.116298,1,1
16248,'2018/08/17 15:04:04:548',32763,0.707829,0.086262,-0.144593,0.671317,1.528074,0.778467,0.200913,1.340771,0.212552,1.097394,-0.306487,0.270889,0.018066,0.805833,-0.625399,0.121585,1,1
16249,'2018/08/17 15:04:04:565',32765,0.703955,0.086262,-0.152856,0.669677,1.511001,0.778467,0.19466,1.326223,0.211824,1.097394,-0.307334,0.269704,0.019921,0.805833,-0.628261,0.126871,1,1
16250,'2018/08/17 15:04:04:581',32767,0.700081,0.086262,-0.161119,0.668038,1.493929,0.778467,0.188408,1.311675,0.211096,1.097394,-0.308181,0.268519,0.021776,0.805833,-0.631123,0.132157,1,1
16251,'2018/08/17 15:04:04:598',32769,0.698188,0.086262,-0.164747,0.667194,1.485663,0.778467,0.184187,1.307084,0.211503,1.097394,-0.308577,0.268433,0.022822,0.805833,-0.632415,0.135253,1,1
16252,'2018/08/17 15:04:04:615',32771,0.696296,0.086262,-0.168374,0.66635,1.477397,0.778467,0.179966,1.302492,0.21191,1.097394,-0.308972,0.268347,0.023868,0.805833,-0.633707,0.138349,1,1
16253,'2018/08/17 15:04:04:631',32773,0.694403,0.086262,-0.172002,0.665506,1.469131,0.778467,0.175746,1.297901,0.212317,1.097394,-0.309368,0.268261,0.024914,0.805833,-0.634998,0.141445,1,1
16254,'2018/08/17 15:04:04:648',32775,0.69251,0.086262,-0.17563,0.664662,1.460865,0.778467,0.171525,1.29331,0.212724,1.097394,-0.309763,0.268174,0.025959,0.805833,-0.63629,0.14454,1,1
16255,'2018/08/17 15:04:04:665',32777,0.688803,0.086262,-0.182447,0.66332,1.444594,0.778467,0.164315,1.285051,0.214921,1.097394,-0.310505,0.269089,0.028167,0.805833,-0.637626,0.151604,1,1
16256,'2018/08/17 15:04:04:681',32779,0.686989,0.086262,-0.185636,0.662821,1.436588,0.778467,0.161326,1.281384,0.21671,1.097394,-0.310851,0.270089,0.029328,0.805833,-0.637671,0.155572,1,1
16257,'2018/08/17 15:04:04:698',32781,0.682717,0.086262,-0.191765,0.661734,1.420876,0.778467,0.154433,1.272797,0.221189,1.097394,-0.311133,0.272748,0.031467,0.805833,-0.635413,0.163277,1,1
16258,'2018/08/17 15:04:04:715',32783,0.678445,0.086262,-0.197895,0.660646,1.405165,0.778467,0.14754,1.264209,0.225668,1.097394,-0.311414,0.275406,0.033606,0.805833,-0.633155,0.170982,1,1
16259,'2018/08/17 15:04:04:731',32785,0.674172,0.086262,-0.204025,0.659559,1.389454,0.778467,0.140648,1.255622,0.230147,1.097394,-0.311696,0.278065,0.035745,0.805833,-0.630898,0.178687,1,1
16260,'2018/08/17 15:04:04:747',32787,0.6699,0.086262,-0.210154,0.658472,1.373742,0.778467,0.133755,1.247034,0.234626,1.097394,-0.311977,0.280724,0.037884,0.805833,-0.62864,0.186392,1,1
16261,'2018/08/17 15:04:04:764',32789,0.665628,0.086262,-0.216284,0.657384,1.358031,0.778467,0.126862,1.238447,0.239105,1.097394,-0.312259,0.283382,0.040022,0.805833,-0.626382,0.194098,1,1
16262,'2018/08/17 15:04:04:781',32791,0.661356,0.086262,-0.222413,0.656297,1.34232,0.778467,0.11997,1.22986,0.243584,1.097394,-0.312541,0.286041,0.042161,0.805833,-0.624124,0.201803,1,1
16263,'2018/08/17 15:04:04:797',32793,0.657084,0.086262,-0.228543,0.655209,1.326609,0.778467,0.113077,1.221272,0.248062,1.097394,-0.312822,0.288699,0.0443,0.805833,-0.621867,0.209508,1,1
16264,'2018/08/17 15:04:04:816',32795,0.652811,0.086262,-0.234673,0.654122,1.310897,0.778467,0.106185,1.212685,0.252541,1.097394,-0.313104,0.291358,0.046439,0.805833,-0.619609,0.217213,1,1
16265,'2018/08/17 15:04:04:830',32797,0.650354,0.086262,-0.237613,0.653533,1.297199,0.778467,0.095491,1.202528,0.258262,1.097394,-0.312215,0.294662,0.047416,0.805833,-0.617306,0.22095,1,1
16266,'2018/08/17 15:04:04:847',32799,0.643703,0.086262,-0.24245,0.651364,1.283501,0.778467,0.084797,1.192371,0.263982,1.097394,-0.311326,0.297966,0.049081,0.805833,-0.610843,0.227103,1,1
16267,'2018/08/17 15:04:04:864',32801,0.63951,0.086262,-0.244346,0.649784,1.277508,0.778467,0.078007,1.187134,0.267013,1.097394,-0.310501,0.299612,0.04977,0.805833,-0.606681,0.229519,1,1
16268,'2018/08/17 15:04:04:880',32803,0.635317,0.086262,-0.246241,0.648204,1.271515,0.778467,0.071217,1.181898,0.270044,1.097394,-0.309677,0.301258,0.050458,0.805833,-0.60252,0.231935,1,1
16269,'2018/08/17 15:04:04:896',32805,0.631124,0.086262,-0.248137,0.646624,1.265522,0.778467,0.064427,1.176661,0.273075,1.097394,-0.308853,0.302904,0.051147,0.805833,-0.598358,0.234351,1,1
16270,'2018/08/17 15:04:04:912',32807,0.626931,0.086262,-0.250033,0.645043,1.259529,0.778467,0.057637,1.171424,0.276106,1.097394,-0.308029,0.30455,0.051835,0.805833,-0.594197,0.236767,1,1
16271,'2018/08/17 15:04:04:929',32809,0.616174,0.086262,-0.251376,0.640512,1.251692,0.778467,0.047257,1.162062,0.28215,1.097394,-0.30581,0.307366,0.052789,0.805833,-0.585863,0.240224,1,1
16272,'2018/08/17 15:04:04:962',32811,0.594661,0.086262,-0.254062,0.63145,1.236018,0.778467,0.026498,1.143337,0.294237,1.097394,-0.301372,0.312999,0.054698,0.805833,-0.569195,0.247136,1,1
16273,'2018/08/17 15:04:04:979',32813,0.583904,0.086262,-0.255405,0.626918,1.228181,0.778467,0.016118,1.133974,0.30028,1.097394,-0.299153,0.315815,0.055653,0.805833,-0.560861,0.250593,1,1
16274,'2018/08/17 15:04:04:996',32815,0.573148,0.086262,-0.256748,0.622387,1.226337,0.778467,0.012529,1.129849,0.303293,1.097394,-0.297758,0.316985,0.056607,0.805833,-0.552527,0.254049,1,1
16275,'2018/08/17 15:04:05:012',32817,0.566584,0.086262,-0.256195,0.619436,1.224493,0.778467,0.008939,1.125723,0.306305,1.097394,-0.296364,0.318156,0.056873,0.805833,-0.548355,0.25509,1,1
16276,'2018/08/17 15:04:05:029',32819,0.56002,0.086262,-0.255642,0.616485,1.222649,0.778467,0.00535,1.121597,0.309318,1.097394,-0.294969,0.319326,0.057139,0.805833,-0.544183,0.25613,1,1
16277,'2018/08/17 15:04:05:045',32821,0.553456,0.086262,-0.255089,0.613534,1.220805,0.778467,0.00176,1.117471,0.31233,1.097394,-0.293574,0.320496,0.057405,0.805833,-0.54001,0.25717,1,1
16278,'2018/08/17 15:04:05:062',32823,0.546893,0.086262,-0.254537,0.610583,1.218962,0.778467,-0.001829,1.113345,0.315343,1.097394,-0.29218,0.321667,0.057671,0.805833,-0.535838,0.258211,1,1
16279,'2018/08/17 15:04:05:079',32825,0.540329,0.086262,-0.253984,0.607632,1.217118,0.778467,-0.005419,1.109219,0.318355,1.097394,-0.290785,0.322837,0.057937,0.805833,-0.531666,0.259251,1,1
16280,'2018/08/17 15:04:05:095',32827,0.531434,0.086262,-0.250604,0.604161,1.212843,0.778467,-0.004457,1.102727,0.321486,1.097394,-0.289138,0.323604,0.057664,0.805833,-0.528837,0.259171,1,1
16281,'2018/08/17 15:04:05:112',32829,0.52254,0.086262,-0.247225,0.600691,1.208569,0.778467,-0.003495,1.096235,0.324616,1.097394,-0.287491,0.32437,0.05739,0.805833,-0.526008,0.259091,1,1
16282,'2018/08/17 15:04:05:128',32831,0.513645,0.086262,-0.243846,0.597221,1.204295,0.778467,-0.002533,1.089743,0.327747,1.097394,-0.285844,0.325136,0.057116,0.805833,-0.523179,0.259011,1,1
16283,'2018/08/17 15:04:05:145',32833,0.494778,0.086262,-0.235795,0.591248,1.192847,0.778467,-0.000313,1.075341,0.334402,1.097394,-0.282564,0.326702,0.056062,0.805833,-0.518719,0.258442,1,1
16284,'2018/08/17 15:04:05:162',32835,0.475911,0.086262,-0.227744,0.585274,1.1814,0.778467,0.001908,1.060938,0.341058,1.097394,-0.279283,0.328268,0.055007,0.805833,-0.514259,0.257873,1,1
16285,'2018/08/17 15:04:05:194',32839,0.457045,0.086262,-0.219693,0.579301,1.169953,0.778467,0.004128,1.046536,0.347714,1.097394,-0.276002,0.329834,0.053952,0.805833,-0.509798,0.257304,1,1
16286,'2018/08/17 15:04:05:211',32841,0.438178,0.086262,-0.211643,0.573328,1.158506,0.778467,0.006349,1.032133,0.354369,1.097394,-0.272722,0.3314,0.052898,0.805833,-0.505338,0.256735,1,1
16287,'2018/08/17 15:04:05:211',32841,0.419311,0.086262,-0.203592,0.567355,1.147059,0.778467,0.00857,1.017731,0.361025,1.097394,-0.269441,0.332965,0.051843,0.805833,-0.500878,0.256166,1,1
16288,'2018/08/17 15:04:05:244',32845,0.390965,0.086262,-0.191648,0.560755,1.129006,0.778467,0.010933,1.003206,0.371263,1.097394,-0.264897,0.335362,0.049768,0.805833,-0.494703,0.254938,1,1
16289,'2018/08/17 15:04:05:261',32847,0.362618,0.086262,-0.179704,0.554154,1.110953,0.778467,0.013297,0.98868,0.381502,1.097394,-0.260352,0.337758,0.047693,0.805833,-0.488528,0.253711,1,1
16290,'2018/08/17 15:04:05:278',32849,0.343167,0.086262,-0.171139,0.551024,1.097174,0.778467,0.014698,0.980647,0.388609,1.097394,-0.257455,0.339388,0.045892,0.805833,-0.485182,0.252563,1,1
16291,'2018/08/17 15:04:05:278',32849,0.323715,0.086262,-0.162575,0.547894,1.083395,0.778467,0.0161,0.972614,0.395717,1.097394,-0.254557,0.341018,0.04409,0.805833,-0.481837,0.251416,1,1
16292,'2018/08/17 15:04:05:310',32853,0.304263,0.086262,-0.15401,0.544764,1.069617,0.778467,0.017502,0.964581,0.402825,1.097394,-0.25166,0.342649,0.042289,0.805833,-0.478491,0.250269,1,1
16293,'2018/08/17 15:04:05:327',32855,0.294784,0.086262,-0.150117,0.544137,1.063011,0.778467,0.017644,0.964458,0.406408,1.097394,-0.250396,0.343479,0.041268,0.805833,-0.476776,0.24961,1,1
16294,'2018/08/17 15:04:05:344',32857,0.285305,0.086262,-0.146224,0.54351,1.056405,0.778467,0.017787,0.964335,0.409991,1.097394,-0.249132,0.34431,0.040248,0.805833,-0.475062,0.248952,1,1
16295,'2018/08/17 15:04:05:361',32859,0.275825,0.086262,-0.142331,0.542884,1.049799,0.778467,0.01793,0.964213,0.413574,1.097394,-0.247868,0.34514,0.039228,0.805833,-0.473347,0.248293,1,1
16296,'2018/08/17 15:04:05:376',32861,0.266346,0.086262,-0.138438,0.542257,1.043193,0.778467,0.018073,0.96409,0.417157,1.097394,-0.246604,0.345971,0.038208,0.805833,-0.471633,0.247635,1,1
16297,'2018/08/17 15:04:05:393',32863,0.248457,0.086262,-0.132749,0.542634,1.030254,0.778467,0.018216,0.963288,0.423615,1.097394,-0.244921,0.347293,0.036046,0.805833,-0.467389,0.246076,1,1
16298,'2018/08/17 15:04:05:409',32865,0.240047,0.086262,-0.130954,0.543639,1.023921,0.778467,0.018216,0.962609,0.42649,1.097394,-0.244502,0.347786,0.034904,0.805833,-0.46486,0.245175,1,1
16299,'2018/08/17 15:04:05:426',32867,0.231637,0.086262,-0.129159,0.544643,1.017589,0.778467,0.018216,0.96193,0.429365,1.097394,-0.244082,0.348278,0.033762,0.805833,-0.462331,0.244274,1,1
16300,'2018/08/17 15:04:05:443',32869,0.216154,0.086262,-0.127515,0.54711,1.004701,0.778467,0.018216,0.960753,0.433804,1.097394,-0.244193,0.348498,0.031098,0.805833,-0.456882,0.241782,1,1
16301,'2018/08/17 15:04:05:460',32871,0.200671,0.086262,-0.125871,0.549577,0.991814,0.778467,0.018216,0.959577,0.438243,1.097394,-0.244304,0.348719,0.028434,0.805833,-0.451433,0.239291,1,1
16302,'2018/08/17 15:04:05:477',32873,0.185188,0.086262,-0.124227,0.552043,0.978927,0.778467,0.018216,0.9584,0.442682,1.097394,-0.244415,0.348939,0.02577,0.805833,-0.445984,0.236799,1,1
